latitude	longitude	store_name	code	location	imei
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303482170
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766551
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766338
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	8630330696303481875
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	359043379931766361
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	863033069630348099
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303481933
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317661933
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303482386
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317661537
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348388
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766205
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348990
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303481396
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	8630330696303481073
52.4581	13.28702	Dahlem	DE	Europe/Berlin	863033069630348826
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766759
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	3590433799317661552
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481271
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317662139
56.56317	-2.58736	Arbroath	GB	Europe/London	863033069630348198
41.47892	-87.45476	Schererville	US	America/Chicago	8630330696303481453
40.72371	-73.95097	Greenpoint	US	America/New_York	863033069630348941
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303482469
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	8630330696303482261
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661297
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303482048
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317661750
22.4711	88.1453	Pujali	IN	Asia/Kolkata	3590433799317662337
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348982
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317662121
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	863033069630348677
44.92801	4.8951	Valence	FR	Europe/Paris	3590433799317661552
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317661313
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766841
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303482097
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661495
38.54491	-121.74052	Davis	US	America/Los_Angeles	8630330696303481487
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481313
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303481131
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481636
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661404
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	359043379931766973
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317661446
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	863033069630348727
7.62789	4.74161	Ilesa	NG	Africa/Lagos	359043379931766031
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661644
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317661099
-10.95817	-38.79084	Tucano	BR	America/Bahia	8630330696303482238
35.72917	10.58082	Msaken	TN	Africa/Tunis	3590433799317662063
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	359043379931766528
41.72063	12.6723	Ariccia	IT	Europe/Rome	863033069630348339
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303481537
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481560
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	8630330696303482485
40.82232	-74.15987	Nutley	US	America/New_York	359043379931766809
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	359043379931766692
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661362
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	359043379931766007
50.598427	13.610242	Litvínov	CZ	Europe/Prague	3590433799317661495
60.18427	24.95034	Kallio	FI	Europe/Helsinki	863033069630348164
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	359043379931766221
-30.60106	-71.19901	Ovalle	CL	America/Santiago	359043379931766429
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661677
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	863033069630348941
44.92801	4.8951	Valence	FR	Europe/Paris	359043379931766692
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766965
47.92526	-97.03285	Grand Forks	US	America/Chicago	863033069630348875
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661545
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	863033069630348958
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	359043379931766155
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	3590433799317662196
47.76232	-122.2054	Bothell	US	America/Los_Angeles	863033069630348032
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317661925
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482295
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303482253
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348503
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	863033069630348263
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	359043379931766718
51.39323	0.47713	Strood	GB	Europe/London	863033069630348495
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481693
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661339
54.84444	38.16694	Kashira	RU	Europe/Moscow	863033069630348446
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661016
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	8630330696303482261
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317661420
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303482329
45.9836	12.70038	Cordenons	IT	Europe/Rome	359043379931766734
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303481172
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303481586
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317661461
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303482238
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303482428
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348628
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	8630330696303481859
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661115
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303482188
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481289
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	359043379931766437
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317661826
45.44694	8.62118	Novara	IT	Europe/Rome	359043379931766148
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	863033069630348685
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661529
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	8630330696303481354
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317661065
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303481461
51.88333	8.51667	Verl	DE	Europe/Berlin	3590433799317661503
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	8630330696303481859
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	863033069630348917
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481735
44.27804	-88.27205	Kaukauna	US	America/Chicago	3590433799317662428
38.70734	-77.02303	Fort Washington	US	America/New_York	359043379931766874
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661214
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348263
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	8630330696303481230
51.21187	4.25633	Beveren	BE	Europe/Brussels	359043379931766007
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481644
41.15612	1.10687	Reus	ES	Europe/Madrid	359043379931766924
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	359043379931766338
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	3590433799317661842
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317661560
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	863033069630348933
28.88162	120.03308	Guli	CN	Asia/Shanghai	8630330696303482030
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766734
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662030
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317662469
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303481511
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303481040
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	863033069630348362
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	359043379931766387
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	8630330696303481552
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	8630330696303482345
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661735
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661693
6.95194	121.96361	Recodo	PH	Asia/Manila	863033069630348859
41.48199	-81.79819	Lakewood	US	America/New_York	359043379931766825
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481701
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303482261
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481644
39.46667	141.95	Yamada	JP	Asia/Tokyo	863033069630348347
39.96097	-75.60804	West Chester	US	America/New_York	359043379931766304
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	3590433799317661420
23.1959	86.51499	Kenda	IN	Asia/Kolkata	863033069630348271
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	359043379931766916
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661487
51.64316	-0.36053	Bushey	GB	Europe/London	8630330696303481925
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766734
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481396
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348982
53.38333	-0.76667	Gainsborough	GB	Europe/London	8630330696303481719
36.06523	-119.01677	Porterville	US	America/Los_Angeles	8630330696303481636
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	359043379931766544
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481289
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766163
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481941
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303482436
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661818
34.61667	135.6	Yao	JP	Asia/Tokyo	863033069630348669
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	8630330696303481917
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317661214
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303482295
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	3590433799317661974
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481503
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317661545
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	3590433799317661834
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661826
52.68333	0.93333	East Dereham	GB	Europe/London	3590433799317661156
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303482386
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303481958
41.47892	-87.45476	Schererville	US	America/Chicago	863033069630348107
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317661008
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303482352
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	863033069630348735
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481370
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303482410
49.195061	16.606836	Brno	CZ	Europe/Prague	8630330696303481214
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481008
42.7392	-84.62081	Waverly	US	America/Detroit	8630330696303481941
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766692
52.26083	7.00417	Losser	NL	Europe/Amsterdam	863033069630348412
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303481529
39.22493	42.85693	Patnos	TR	Europe/Istanbul	3590433799317661743
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	3590433799317662204
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	8630330696303481669
49.5099	6.74549	Losheim	DE	Europe/Berlin	8630330696303481131
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766494
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317662170
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317662279
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303481180
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317662188
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303481297
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661727
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661073
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348461
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	863033069630348826
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317661172
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661305
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	359043379931766551
38.96667	-0.18333	Gandia	ES	Europe/Madrid	3590433799317661511
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303482097
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	863033069630348719
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317661776
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303481479
39.46667	141.95	Yamada	JP	Asia/Tokyo	863033069630348842
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317662451
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348032
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348818
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	3590433799317661388
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303482493
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	359043379931766577
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481743
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481057
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317661446
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481297
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766817
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303482279
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662170
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481446
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	8630330696303481107
45.75279	130.57211	Boli	CN	Asia/Shanghai	359043379931766049
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661610
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303481925
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348255
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766668
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481321
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303482295
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303481925
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303481933
36.72544	3.55665	Thenia	DZ	Africa/Algiers	863033069630348685
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348701
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661834
53.43333	-7.95	Athlone	IE	Europe/Dublin	359043379931766916
3.02013	30.91105	Arua	UG	Africa/Kampala	359043379931766213
48.35693	10.98461	Friedberg	DE	Europe/Berlin	863033069630348016
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766536
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348768
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	359043379931766981
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303481750
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661594
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	863033069630348453
43.61092	3.87723	Montpellier	FR	Europe/Paris	863033069630348727
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766460
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	8630330696303482394
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	359043379931766874
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348115
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	8630330696303481974
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303482063
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317662188
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766445
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481628
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317662212
56.85836	35.90057	Tver	RU	Europe/Moscow	863033069630348727
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661107
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317661735
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481339
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348446
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317661867
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766247
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766809
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303482493
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317662220
33.54428	-84.23381	Stockbridge	US	America/New_York	359043379931766668
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	359043379931766593
40.57788	-73.95958	Brighton Beach	US	America/New_York	863033069630348743
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303481594
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348834
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317661792
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317661727
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481792
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	359043379931766924
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317662253
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303481529
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	359043379931766007
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303481388
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661115
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481040
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	863033069630348511
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	863033069630348354
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317661248
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303482030
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303481529
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317662295
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481180
33.7207	-116.21677	Indio	US	America/Los_Angeles	863033069630348750
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481917
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766429
42.97086	-82.42491	Port Huron	US	America/Detroit	8630330696303481388
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317662170
59.80917	30.38167	Shushary	RU	Europe/Moscow	3590433799317662147
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317661842
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	863033069630348982
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	359043379931766098
10.31672	123.89071	Cebu City	PH	Asia/Manila	3590433799317662089
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303481453
43.4125	23.225	Montana	BG	Europe/Sofia	863033069630348578
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317662063
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481859
14.0823	98.19151	Dawei	MM	Asia/Yangon	863033069630348420
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766569
51.39323	0.47713	Strood	GB	Europe/London	359043379931766106
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303482188
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	359043379931766874
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317662055
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766494
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661610
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317662238
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303482121
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	359043379931766445
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	863033069630348016
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	3590433799317662154
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317661362
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303482071
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303482030
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	863033069630348404
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303482089
0.46005	34.11169	Busia	KE	Africa/Nairobi	3590433799317661818
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	8630330696303481941
24.05979	77.40858	Leteri	IN	Asia/Kolkata	359043379931766478
22.10194	85.37752	Barbil	IN	Asia/Kolkata	359043379931766031
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317662303
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317662089
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	3590433799317661651
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	3590433799317661594
-0.71667	-48.52333	Soure	BR	America/Belem	3590433799317661867
6.8485	3.64633	Shagamu	NG	Africa/Lagos	359043379931766411
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303481446
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317662196
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482394
16.0438	120.4861	Manaoag	PH	Asia/Manila	8630330696303481354
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766718
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481073
12.74482	4.52514	Argungu	NG	Africa/Lagos	863033069630348586
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	863033069630348057
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303481909
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661735
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303481867
45.44694	8.62118	Novara	IT	Europe/Rome	359043379931766221
40.56754	-89.64066	Pekin	US	America/Chicago	359043379931766296
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661008
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766338
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348792
42.819	47.1192	Buynaksk	RU	Europe/Moscow	863033069630348388
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303481990
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317661420
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661404
-8.05389	-34.88111	Recife	BR	America/Recife	359043379931766825
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766221
52.21099	7.02238	Gronau	DE	Europe/Berlin	863033069630348032
27.09978	-82.45426	Venice	US	America/New_York	863033069630348446
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	359043379931766098
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	8630330696303482238
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303482444
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317661370
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303481446
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303482022
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303481347
-0.71667	-48.52333	Soure	BR	America/Belem	3590433799317661503
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	863033069630348990
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	359043379931766916
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661834
-11.48472	-37.93278	Rio Real	BR	America/Bahia	359043379931766205
-3.74912	-73.25383	Iquitos	PE	America/Lima	8630330696303481982
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	863033069630348917
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348511
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481099
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348552
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661040
22.10194	85.37752	Barbil	IN	Asia/Kolkata	863033069630348032
37.51803	15.00913	Misterbianco	IT	Europe/Rome	8630330696303482204
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661255
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317661438
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348685
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317661693
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766882
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481222
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661040
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317662022
18.00747	-76.78319	New Kingston	JM	America/Jamaica	359043379931766239
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348792
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303482147
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	863033069630348289
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348917
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	863033069630348958
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661370
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661578
